restartedMain|2020-07-16 13:50:03.225|DEBUG|o.m.s.mapper.ClassPathMapperScanner|Identified candidate component class: file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\com\RealLis\specimenInhos\mapper\HisAdviceMapper.class]
restartedMain|2020-07-16 13:50:05.656|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.specimenInhos.domain.PostBack.packageOBR' for aliases
restartedMain|2020-07-16 13:50:05.661|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.specimenInhos.domain' for aliases
restartedMain|2020-07-16 13:50:05.662|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.specimenInhos.domain.PostBack.germReportPostBack.packageOBX' for aliases
restartedMain|2020-07-16 13:50:05.662|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.specimenInhos.domain.PostBack.germReportPostBack' for aliases
restartedMain|2020-07-16 13:50:05.663|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.dataSync.domain' for aliases
restartedMain|2020-07-16 13:50:05.664|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.common.core.domain' for aliases
restartedMain|2020-07-16 13:50:05.664|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.web.controller.demo.domain' for aliases
restartedMain|2020-07-16 13:50:05.666|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.quartz.domain' for aliases
restartedMain|2020-07-16 13:50:05.667|DEBUG|o.m.spring.SqlSessionFactoryBean|Scanned package: 'com.RealLis.specimenInhos.domain.PostBack.germReportPostBack.packageZMIC' for aliases
restartedMain|2020-07-16 13:50:05.702|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed configuration file: 'class path resource [mybatis/mybatis-config.xml]'
restartedMain|2020-07-16 13:50:05.743|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\mapper\specimenInhos\HisAdviceMapper.xml]'
restartedMain|2020-07-16 13:50:05.757|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\mapper\specimenInhos\LJytmxxMapper.xml]'
restartedMain|2020-07-16 13:50:05.789|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\mapper\specimenInhos\LLogisticsMapper.xml]'
restartedMain|2020-07-16 13:50:05.797|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\mapper\specimenInhos\LSampletypeMapper.xml]'
restartedMain|2020-07-16 13:50:05.824|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\mapper\specimenInhos\ReportPostBackMapper.xml]'
restartedMain|2020-07-16 13:50:05.829|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\mapper\specimenInhos\ReturnAuditMapper.xml]'
restartedMain|2020-07-16 13:50:05.836|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\mapper\specimenInhos\ViLisAdviseHerenMapper.xml]'
restartedMain|2020-07-16 13:50:05.843|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-specimenInhos\target\classes\mapper\specimenInhos\ViLisBarcodeInfoMapper.xml]'
restartedMain|2020-07-16 13:50:05.857|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-dataSync\target\classes\mapper\dataSync\LTsxxHisMapper.xml]'
restartedMain|2020-07-16 13:50:05.871|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-dataSync\target\classes\mapper\dataSync\LTsxxMapper.xml]'
restartedMain|2020-07-16 13:50:05.878|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-dataSync\target\classes\mapper\dataSync\LTsxxTrMapper.xml]'
restartedMain|2020-07-16 13:50:05.887|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-quartz\target\classes\mapper\quartz\SysJobLogMapper.xml]'
restartedMain|2020-07-16 13:50:05.896|DEBUG|o.m.spring.SqlSessionFactoryBean|Parsed mapper file: 'file [H:\EclipseWorkSpace\RealLis\RealLis-quartz\target\classes\mapper\quartz\SysJobMapper.xml]'
restartedMain|2020-07-16 13:50:06.858|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
restartedMain|2020-07-16 13:50:06.861|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@47aec110] was not registered for synchronization because synchronization is not active
restartedMain|2020-07-16 13:50:06.866|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@726632f3] will not be managed by Spring
restartedMain|2020-07-16 13:50:06.868|DEBUG|m.c.R.q.m.SysJobMapper.selectJobAll|==>  Preparing: select job_id, job_name, job_group, invoke_target, cron_expression, misfire_policy, concurrent, status, create_by, create_time, remark from sys_job 
restartedMain|2020-07-16 13:50:06.876|DEBUG|m.c.R.q.m.SysJobMapper.selectJobAll|==> Parameters: 
restartedMain|2020-07-16 13:50:06.893|DEBUG|m.c.R.q.m.SysJobMapper.selectJobAll|<==      Total: 4
restartedMain|2020-07-16 13:50:06.894|DEBUG|org.mybatis.spring.SqlSessionUtils|Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@47aec110]
LeanScheduler_Worker-1|2020-07-16 13:50:10.031|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
LeanScheduler_Worker-1|2020-07-16 13:50:10.042|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@71006d14] was not registered for synchronization because synchronization is not active
LeanScheduler_Worker-1|2020-07-16 13:50:10.086|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@726632f3] will not be managed by Spring
LeanScheduler_Worker-1|2020-07-16 13:50:10.087|DEBUG|m.c.R.d.m.LTsxxTrMapper.queryAll|==>  Preparing: select JLXH, XH, EVENTYPE, JLSJ from L_TSXX_TR order by jlxh asc 
LeanScheduler_Worker-1|2020-07-16 13:50:10.087|DEBUG|m.c.R.d.m.LTsxxTrMapper.queryAll|==> Parameters: 
LeanScheduler_Worker-2|2020-07-16 13:50:10.089|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
LeanScheduler_Worker-2|2020-07-16 13:50:10.089|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3a9a5e10] was not registered for synchronization because synchronization is not active
LeanScheduler_Worker-2|2020-07-16 13:50:10.090|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@ec1aa15] will not be managed by Spring
LeanScheduler_Worker-2|2020-07-16 13:50:10.090|DEBUG|m.c.R.s.m.R.queryPostList|==>  Preparing: select * from L_DATA_TRANSFER order by jlxh 
LeanScheduler_Worker-2|2020-07-16 13:50:10.090|DEBUG|m.c.R.s.m.R.queryPostList|==> Parameters: 
LeanScheduler_Worker-1|2020-07-16 13:50:10.094|DEBUG|m.c.R.d.m.LTsxxTrMapper.queryAll|<==      Total: 0
LeanScheduler_Worker-1|2020-07-16 13:50:10.094|DEBUG|org.mybatis.spring.SqlSessionUtils|Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@71006d14]
LeanScheduler_Worker-1|2020-07-16 13:50:10.095|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
LeanScheduler_Worker-1|2020-07-16 13:50:10.095|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@681b0ef] was not registered for synchronization because synchronization is not active
LeanScheduler_Worker-2|2020-07-16 13:50:10.109|DEBUG|m.c.R.s.m.R.queryPostList|<==      Total: 0
LeanScheduler_Worker-2|2020-07-16 13:50:10.109|DEBUG|org.mybatis.spring.SqlSessionUtils|Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3a9a5e10]
LeanScheduler_Worker-2|2020-07-16 13:50:10.109|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
LeanScheduler_Worker-2|2020-07-16 13:50:10.109|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4205fc51] was not registered for synchronization because synchronization is not active
LeanScheduler_Worker-2|2020-07-16 13:50:10.120|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@ec1aa15] will not be managed by Spring
LeanScheduler_Worker-2|2020-07-16 13:50:10.120|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|==>  Preparing: SELECT seq_sys_job_log.NEXTVAL as jobLogId FROM DUAL 
LeanScheduler_Worker-2|2020-07-16 13:50:10.137|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|==> Parameters: 
LeanScheduler_Worker-2|2020-07-16 13:50:10.138|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|<==      Total: 1
LeanScheduler_Worker-2|2020-07-16 13:50:10.140|DEBUG|m.c.R.q.m.S.insertJobLog|==>  Preparing: insert into sys_job_log( job_log_id, job_name, job_group, invoke_target, job_message, status, create_time )values( ?, ?, ?, ?, ?, ?, sysdate ) 
LeanScheduler_Worker-2|2020-07-16 13:50:10.142|DEBUG|m.c.R.q.m.S.insertJobLog|==> Parameters: 246462(Long), Lis报告回传(String), DEFAULT(String), ReportPostBackTask.reportPostBack(String), Lis报告回传 总共耗时：22毫秒(String), 0(String)
LeanScheduler_Worker-1|2020-07-16 13:50:10.126|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@726632f3] will not be managed by Spring
LeanScheduler_Worker-2|2020-07-16 13:50:10.144|DEBUG|m.c.R.q.m.S.insertJobLog|<==    Updates: 1
LeanScheduler_Worker-2|2020-07-16 13:50:10.144|DEBUG|org.mybatis.spring.SqlSessionUtils|Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4205fc51]
LeanScheduler_Worker-1|2020-07-16 13:50:10.144|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|==>  Preparing: SELECT seq_sys_job_log.NEXTVAL as jobLogId FROM DUAL 
LeanScheduler_Worker-4|2020-07-16 13:50:10.159|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
LeanScheduler_Worker-4|2020-07-16 13:50:10.159|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5f8f41bf] was not registered for synchronization because synchronization is not active
LeanScheduler_Worker-4|2020-07-16 13:50:10.159|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@ec1aa15] will not be managed by Spring
LeanScheduler_Worker-4|2020-07-16 13:50:10.159|DEBUG|m.c.R.s.m.ReturnAuditMapper.queryAll|==>  Preparing: select * from lab203 order by JLXH 
LeanScheduler_Worker-4|2020-07-16 13:50:10.159|DEBUG|m.c.R.s.m.ReturnAuditMapper.queryAll|==> Parameters: 
LeanScheduler_Worker-4|2020-07-16 13:50:10.160|DEBUG|m.c.R.s.m.ReturnAuditMapper.queryAll|<==      Total: 0
LeanScheduler_Worker-4|2020-07-16 13:50:10.160|DEBUG|org.mybatis.spring.SqlSessionUtils|Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5f8f41bf]
LeanScheduler_Worker-4|2020-07-16 13:50:10.160|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
LeanScheduler_Worker-4|2020-07-16 13:50:10.160|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5148b43e] was not registered for synchronization because synchronization is not active
LeanScheduler_Worker-4|2020-07-16 13:50:10.161|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@ec1aa15] will not be managed by Spring
LeanScheduler_Worker-4|2020-07-16 13:50:10.161|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|==>  Preparing: SELECT seq_sys_job_log.NEXTVAL as jobLogId FROM DUAL 
LeanScheduler_Worker-4|2020-07-16 13:50:10.161|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|==> Parameters: 
LeanScheduler_Worker-1|2020-07-16 13:50:10.149|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|==> Parameters: 
LeanScheduler_Worker-1|2020-07-16 13:50:10.168|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|<==      Total: 1
LeanScheduler_Worker-4|2020-07-16 13:50:10.168|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|<==      Total: 1
LeanScheduler_Worker-4|2020-07-16 13:50:10.171|DEBUG|m.c.R.q.m.S.insertJobLog|==>  Preparing: insert into sys_job_log( job_log_id, job_name, job_group, invoke_target, job_message, status, create_time )values( ?, ?, ?, ?, ?, ?, sysdate ) 
LeanScheduler_Worker-4|2020-07-16 13:50:10.172|DEBUG|m.c.R.q.m.S.insertJobLog|==> Parameters: 246463(Long), 报告返审(String), DEFAULT(String), ReturnAuditTask.returnAudit(String), 报告返审 总共耗时：2毫秒(String), 0(String)
LeanScheduler_Worker-4|2020-07-16 13:50:10.173|DEBUG|m.c.R.q.m.S.insertJobLog|<==    Updates: 1
LeanScheduler_Worker-4|2020-07-16 13:50:10.173|DEBUG|org.mybatis.spring.SqlSessionUtils|Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5148b43e]
LeanScheduler_Worker-1|2020-07-16 13:50:10.173|DEBUG|m.c.R.q.m.S.insertJobLog|==>  Preparing: insert into sys_job_log( job_log_id, job_name, job_group, invoke_target, job_message, status, create_time )values( ?, ?, ?, ?, ?, ?, sysdate ) 
LeanScheduler_Worker-1|2020-07-16 13:50:10.174|DEBUG|m.c.R.q.m.S.insertJobLog|==> Parameters: 246464(Long), 危急值Lis2His(String), DEFAULT(String), CriticalTask.criticalLis2His(String), 危急值Lis2His 总共耗时：64毫秒(String), 0(String)
LeanScheduler_Worker-1|2020-07-16 13:50:10.182|DEBUG|m.c.R.q.m.S.insertJobLog|<==    Updates: 1
LeanScheduler_Worker-1|2020-07-16 13:50:10.182|DEBUG|org.mybatis.spring.SqlSessionUtils|Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@681b0ef]
LeanScheduler_Worker-3|2020-07-16 13:50:10.211|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
LeanScheduler_Worker-3|2020-07-16 13:50:10.211|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5156dd8a] was not registered for synchronization because synchronization is not active
LeanScheduler_Worker-3|2020-07-16 13:50:14.294|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@45bffd9f] will not be managed by Spring
LeanScheduler_Worker-3|2020-07-16 13:50:14.294|DEBUG|m.c.R.d.m.LTsxxTrMapper.queryAll|==>  Preparing: select JLXH, XH, EVENTYPE, JLSJ from L_TSXX_TR order by jlxh asc 
LeanScheduler_Worker-3|2020-07-16 13:50:14.326|DEBUG|m.c.R.d.m.LTsxxTrMapper.queryAll|==> Parameters: 
LeanScheduler_Worker-3|2020-07-16 13:50:14.415|DEBUG|m.c.R.d.m.LTsxxTrMapper.queryAll|<==      Total: 0
LeanScheduler_Worker-3|2020-07-16 13:50:14.420|DEBUG|org.mybatis.spring.SqlSessionUtils|Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5156dd8a]
LeanScheduler_Worker-3|2020-07-16 13:50:14.420|DEBUG|org.mybatis.spring.SqlSessionUtils|Creating a new SqlSession
LeanScheduler_Worker-3|2020-07-16 13:50:14.420|DEBUG|org.mybatis.spring.SqlSessionUtils|SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@15a943f5] was not registered for synchronization because synchronization is not active
LeanScheduler_Worker-3|2020-07-16 13:50:14.421|DEBUG|o.m.s.t.SpringManagedTransaction|JDBC Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@3a0bd8fe] will not be managed by Spring
LeanScheduler_Worker-3|2020-07-16 13:50:14.421|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|==>  Preparing: SELECT seq_sys_job_log.NEXTVAL as jobLogId FROM DUAL 
LeanScheduler_Worker-3|2020-07-16 13:50:14.421|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|==> Parameters: 
LeanScheduler_Worker-3|2020-07-16 13:50:14.446|DEBUG|m.c.R.q.m.S.insertJobLog!selectKey|<==      Total: 1
LeanScheduler_Worker-3|2020-07-16 13:50:14.451|DEBUG|m.c.R.q.m.S.insertJobLog|==>  Preparing: insert into sys_job_log( job_log_id, job_name, job_group, invoke_target, job_message, status, create_time )values( ?, ?, ?, ?, ?, ?, sysdate ) 
